cid	MDS_01	MDS_02	MDS_03	MDS_04	MDS_05	MDS_06	MDS_07	MDS_08	MDS_09	MDS_10	MDS_11	MDS_12	SESA	smiles	Substrate	strlen	NumValenceElectrons	NumHeteroatoms	MinPartialCharge	MaxPartialCharge	MinAbsPartialCharge	MaxAbsPartialCharge	MolecularWeight	HBondAcceptorCount	HBondDonorCount	RotatableBondCount	Complexity	HallKierAlpha	LabuteASA	NumRings	NumAmideBonds	NumBridgeheadAtoms	NumHeterocycles	NumLipinskiHBA	NumLipinskiHBD	NumSpiroAtoms	TPSA	NumAliphaticRings	NumAliphaticCarbocycles	NumAliphaticHeterocycles	NumAromaticRings	NumAromaticCarbocycles	NumAromaticHeterocycles	NumSaturatedCarbocycles	NumSaturatedHeterocycles	NumSaturatedRings	FractionCSP3	Eccentricity	Asphericity	InertialShapeFactor	NPR1	NPR2	SpherocityIndex	RadiusOfGyration	MolLogP	MolMR	HeavyAtomCount	VanDerWaalsVolume	Charge	SASA	AtomStereoCount	BondStereoCount	C_O	C_O_noCOO	Al_OH	Ar_OH	methoxy	oxime	ester	Al_COO	Ar_COO	COO	COO2	ketone	ether	phenol	aldehyde	quatN	NH2	NH1	NH0	Ar_N	Ar_NH	aniline	Imine	nitrile	hdrzine	hdrzone	nitroso	N_O	nitro	azo	diazo	azide	amide	priamide	amidine	guanido	Nhpyrrole	imide	isocyan	isothiocyan	thiocyan	halogen	alkyl_halide	sulfide	SH	C_S	sulfone	sulfonamd	prisulfonamd	barbitur	urea	term_acetylene	imidazole	furan	thiophene	thiazole	oxazole	pyridine	piperdine	piperzine	morpholine	lactam	lactone	tetrazole	epoxide	unbrch_alkane	bicyclic	benzene	phos_acid	phos_ester	nitro_arom	nitro_arom_nonortho	dihydropyridine	phenol_noOrthoHbond	Al_OH_noTert	benzodiazepine	para_hydroxylation	allylic_oxid	aryl_methyl	Ndealkylation1	Ndealkylation2	alkyl_carbamate	ketone_Topliss	ArN	HOCCN	primary_alcohol	secondary_alcohol	tertiary_alcohol	coumarin	thiophenol	hydroxyamino	SolventExcludedVolume	VoidVolume	PackingDensity
1118	0.25196777877191767	0.18823542704749865	0.8253214846567215	1.1374306616465273	0.20713227776483722	-0.6337519360843017	1.110546230544475	-0.10561175396441258	-1.05498586071563	0.32793312960721827	-0.8421955363872947	-1.0879687730518979	247.4138946533203	CCCCCCCCCCCCCCCC(=O)O	Palmitate	21	108	2	-0.481230389785217	0.3028395565321837	0.3028395565321837	0.481230389785217	256.43000000000023	2	1	15	1267.066125868712	-0.53	158.21486485951561	0	0	0	0	2	1	0	37.3	0	0	0	0	0	0	0	0	0	0.9375	0.9973073920826705	0.7974726835642395	0.0019655514804078687	0.07333461459135351	0.9799598185371541	0.1293475432633102	5.217153522393142	5.552300000000005	77.94780000000007	18	190.456	0	441.1678458891482	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	205.493	15.037	0.927
1119	-0.856104333170201	-0.6529734536752833	1.189107927942444	0.11004022056921496	0.068925340266443	0.2318910542528455	0.08277948885590548	0.2725388780367131	-1.0230436509773082	-0.8162231075199085	1.250507587924669	-0.70236405761526	252.56114196777344	CN(C)C1=CC=C(C=C1)C=O	p-(dimethylamino)benzaldehyde	21	58	2	-0.37766088580844104	0.14955058970726895	0.14955058970726895	0.37766088580844104	149.19300000000007	2	0	4	574.4545776506294	-1.31	81.90226073477982	1	0	0	0	2	0	0	20.310000000000002	0	0	0	1	1	0	0	0	0	0.2222222222222222	0.9883686929649876	0.6127302041990957	0.00549681166933247	0.15207671342675008	0.8545819173829089	0.05361226368573448	2.622029593447912	1.5651	46.15650000000002	11	195.281	0	207.89768121263106	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212.929	17.649	0.917
1120	-0.7238513371740568	-0.7065056696594532	-0.22790281373342056	0.04840163751267229	-0.930652051951815	-0.5763484476843912	0.23415372485284103	0.5455680561693933	-0.4666559775190315	-0.3245440086303353	0.5150288853216284	0.2462611646826127	218.0337677001953	CN(C)C1=CC=C(C=C1)N=O	N,N-Dimethyl-4-nitrosoaniline	21	58	3	-0.37765938814346495	0.10765116058979968	0.10765116058979968	0.37765938814346495	150.18100000000007	3	0	4	534.8862568629321	-1.3800000000000001	79.6655580044021	1	0	0	0	3	0	0	32.67	0	0	0	1	1	0	0	0	0	0.25	0.9885904416357323	0.6157193262162073	0.005584913358572702	0.15062847906842805	0.8569190560727082	0.06143142572417318	2.609267229085251	2.1505	46.22400000000002	11	172.270	0	201.17429007009505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.037	13.767	0.926
1121	-0.2540361377761094	-1.4773830849269733	1.1459306645075393	0.09502723240050466	-0.15292792169438402	0.6270297335130292	-0.14639472202466475	0.5367462614151641	-0.39327119697303936	-0.6289201867527168	0.5433184518357222	0.2577489965338653	255.9752655029297	CN(C=C1CC(OC1=O)O)C=O	(Z)-2-((N-Methylformamido)methylene)-5-hydroxybutanolactone	21	66	5	-0.43218909224594193	0.3375455845474687	0.3375455845474687	0.43218909224594193	171.15200000000004	4	1	3	514.7157813638881	-1.36	81.95553114012704	1	1	0	1	5	1	0	66.84	1	0	1	0	0	0	0	1	1	0.42857142857142855	0.98134752220292	0.5308232456729832	0.0037384852389404587	0.1922421407137089	0.8735944786270681	0.19653175725840347	2.7084748478902543	-0.7762	38.625800000000005	12	203.417	0	210.63228883068476	1	1	2	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	217.928	14.510	0.933
1122	-0.7077174255880075	-1.0111433155589526	0.05850369761068058	-0.7626936990309877	-1.3051317909496152	-0.6240595472064445	-0.24704958124388673	0.3999879415569674	0.05069581466053755	0.4332267300252261	-0.16526915425071312	-0.23518023482127062	257.4275207519531	CN=C(N)NCCCC(C(=O)O)N	N(omega)-methyl-L-Arginine	21	76	6	-0.48008644077399965	0.31996851078194466	0.31996851078194466	0.48008644077399965	188.23100000000014	4	4	7	633.2480396336243	-1.3	99.86610705194649	0	0	0	0	6	6	0	113.72999999999999	0	0	0	0	0	0	0	0	0	0.7142857142857143	0.9961768364642029	0.761132479879669	0.0044638806530909216	0.0873596616990518	0.9513887517045212	0.12061239139894461	3.634866731444623	-1.2873999999999972	50.39430000000001	13	205.321	0	283.07205996504695	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	225.680	20.359	0.910
1123	-0.7980431384369634	-0.6386983692382443	-0.3757045560618322	-0.0562224950612194	-0.9461734151210331	-0.5598403989707094	0.31846148809291924	0.5262261031564845	-0.21680274867266056	-0.22265649187503922	0.15997638724427043	0.13939276420624958	226.01431274414062	CNCCC1=CC(=C(C=C1)O)O	Epinine	21	66	3	-0.5042598931005284	0.29329378283076163	0.29329378283076163	0.5042598931005284	167.20800000000008	3	3	6	658.1253635396704	-1.22	90.16057280136121	1	0	0	0	3	3	0	52.489999999999995	0	0	0	1	1	0	0	0	0	0.3333333333333333	0.9590977807413344	0.37794287005318866	0.002848582943379368	0.2830749847249789	0.8759391730778651	0.2982920220930689	2.648231911856954	0.8596999999999999	47.40230000000003	12	179.959	0	241.98312330806257	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	196.103	16.143	0.918
1124	-0.824694815741522	-1.9018154325082424	0.6785511648691619	-1.1142172701203412	0.007540477844822532	-0.35157053678892586	-0.29028774591207507	-0.0025161641497806544	-0.1488023298721108	0.0266797215075578	-0.48943204711014837	-0.383791824647777	278.4695129394531	COC1=C(C=C(C=C1)CO)Cl	3-Chloro-4-methoxybenzyl alcohol	21	60	3	-0.4951993914074437	0.21052820652169119	0.21052820652169119	0.4951993914074437	172.61100000000008	2	1	4	498.65443679877876	-0.73	83.10373731651227	1	0	0	0	2	1	0	29.46	0	0	0	1	1	0	0	0	0	0.25	0.9526452463399548	0.3561484953923866	0.002161887407877739	0.30408392694433317	0.7345053464641906	0.09181236698450143	2.5686199267575978	1.8409	43.92680000000002	11	217.596	0	204.88861851365158	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	235.843	18.247	0.923
1125	-0.8913297878046196	-1.9051018846268732	0.6848033980708648	-1.1119181935473679	0.003069555884564892	-0.2980874675831972	-0.3268360234143483	0.0125931072414053	-0.1630018904068652	0.03208038572775288	-0.4627007148222469	-0.3894483017035047	281.6565856933594	COC1=C(C=C(C=C1)CO)OC	Veratryl alcohol	21	66	3	-0.492869953518276	0.21052822136048877	0.21052822136048877	0.492869953518276	168.1920000000001	3	1	6	619.9154923521097	-1.22	88.49386993403752	1	0	0	0	3	1	0	38.69	0	0	0	1	1	0	0	0	0	0.3333333333333333	0.9377851033161035	0.30736775873625344	0.001769284554435169	0.3472162150568502	0.6934295012963091	0.09325190832278403	2.616787493252427	1.1960999999999997	45.46880000000002	12	218.612	0	231.68417450480945	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	240.112	21.500	0.910
1126	-0.9083130782054042	-0.6381461199818532	-0.9829609486330058	0.08112629777727033	0.3871365152692822	0.3139329374123893	-0.025282341380506546	0.6783997543192662	-0.8075140601645673	-0.3068832729791903	-0.31971978117222805	0.5716917994470508	206.50430297851562	CSCCC(C(=O)NCC(=O)O)N	Met-Gly	21	76	6	-0.4799304415113402	0.32247035366931154	0.32247035366931154	0.4799304415113402	206.2670000000001	5	3	8	581.548465666186	-0.75	100.98947172967036	0	1	0	0	5	4	0	92.42	0	0	0	0	0	0	0	0	0	0.7142857142857143	0.9370959750560961	0.3005465242998179	0.0011727202166170946	0.34907181715753616	0.7120106214387554	0.23089488054387042	2.947857217991476	-0.7323999999999982	51.619900000000015	13	162.056	0	281.88216708638026	1	0	2	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	171.341	9.285	0.946
1127	-0.9070124042769299	-0.2858901709686353	-0.8921532543503591	0.3727155252853514	0.37138974215297577	0.3586756465374885	0.3235141202586032	0.921110916286754	-0.15465203420610912	-0.23345404986174756	-0.5136111520033797	0.5651446873166315	181.4142608642578	C(C(C(=O)O)O)(C(=O)O)N	threo-3-Hydroxy-L-aspartate	22	58	6	-0.480000344364102	0.3343048474391357	0.3343048474391357	0.480000344364102	149.10200000000006	6	4	5	314.63917910892684	-1.1400000000000001	66.09063106474073	0	0	0	0	6	5	0	120.85	0	0	0	0	0	0	0	0	0	0.5	0.9552740660373602	0.36435690618296607	0.0035875862133114946	0.29572192809537995	0.7576275060898415	0.27480094646718545	2.2174795744012283	-2.1561999999999997	29.2538	10	142.386	0	177.63430461442474	2	0	2	0	1	0	0	0	0	2	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	148.151	5.765	0.961
1128	-0.805714447629205	0.6533313615754962	-0.9994866596098867	0.6419626245153522	-1.6124303455649012	0.05038637891225953	-0.36502711242334157	0.29808510646089964	0.012980098920140681	0.35110288399387984	-0.3022349264050385	-0.4694432844415737	268.6595764160156	C(C(C(=O)O)O)(C(=O)O)N	threo-3-Hydroxy-L-aspartate	22	58	6	-0.480000344364102	0.3343048474391357	0.3343048474391357	0.480000344364102	149.10200000000006	6	4	5	314.63917910892684	-1.1400000000000001	66.09063106474073	0	0	0	0	6	5	0	120.85	0	0	0	0	0	0	0	0	0	0.5	0.9552740660373602	0.36435690618296607	0.0035875862133114946	0.29572192809537995	0.7576275060898415	0.27480094646718545	2.2174795744012283	-2.1561999999999997	29.2538	10	226.216	0	177.63430461442474	2	0	2	0	1	0	0	0	0	2	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	243.957	17.741	0.927
1129	-0.8599141694067457	0.6988481612945843	-1.0420275919198418	0.6219650657292747	-1.8240306635137091	0.006544997835878085	-0.402289923016142	0.33891638889518233	-0.03509674539912721	0.4671013687379039	-0.2808488870011569	-0.3612484346878381	262.38671875	C(C(C(=O)O)O)(C(=O)O)N	erythro-3-Hydroxy-L-aspartate	22	58	6	-0.480000344364102	0.3343048474391357	0.3343048474391357	0.480000344364102	149.10200000000006	6	4	5	314.63917910892684	-1.1400000000000001	66.09063106474073	0	0	0	0	6	5	0	120.85	0	0	0	0	0	0	0	0	0	0.5	0.9511905556295742	0.3477884716843704	0.0034224434086501552	0.3086041588849733	0.7453766609187679	0.2329848549459492	2.2047549663948764	-2.1561999999999997	29.2538	10	225.013	0	180.3793635041652	2	0	2	0	1	0	0	0	0	2	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	243.292	18.278	0.925
1130	-0.8594270202942423	0.6990239898326484	-1.0426060351295334	0.6214826458548383	-1.8236523174696118	0.006193638386948807	-0.40365340244375	0.338105481264247	-0.03631081000705713	0.46743427714366614	-0.2801964105776497	-0.3610521045404414	269.1734924316406	C(C(C(=O)O)O)(C(=O)O)N	erythro-3-Hydroxy-L-aspartate	22	58	6	-0.480000344364102	0.3343048474391357	0.3343048474391357	0.480000344364102	149.10200000000006	6	4	5	314.63917910892684	-1.1400000000000001	66.09063106474073	0	0	0	0	6	5	0	120.85	0	0	0	0	0	0	0	0	0	0.5	0.9511905556295742	0.3477884716843704	0.0034224434086501552	0.3086041588849733	0.7453766609187679	0.2329848549459492	2.2047549663948764	-2.1561999999999997	29.2538	10	225.728	0	180.3793635041652	2	0	2	0	1	0	0	0	0	2	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	243.157	17.429	0.928
1131	-0.3897108097648585	0.8547850750450827	-1.099489441704464	0.7315945892089077	0.529438737032461	0.5552257106422721	0.41679725483156504	-0.7036448469782166	-0.07004441655014204	-0.414983889048683	-0.1447463525981712	0.1333030247336224	206.502197265625	C(C(C(C(C(CO)O)O)O)O)O	D-Talitol	22	74	6	-0.393579134968567	0.21072018131770875	0.21072018131770875	0.393579134968567	182.1720000000001	6	6	11	440.84357726762397	-0.24000000000000002	89.51897266410145	0	0	0	0	6	6	0	121.38000000000001	0	0	0	0	0	0	0	0	0	1.0	0.9723583758135323	0.45802147694234496	0.003411916266929688	0.23349344527260116	0.9039696291828535	0.2909864885425405	2.580084266152801	-3.585399999999998	38.19879999999999	12	169.401	0	225.26688312572185	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	175.497	6.096	0.965
1132	-0.3543954468331534	-0.5585480058984745	-0.9979725880460992	0.15320203175087974	0.21274198752070353	0.3288248057505973	0.7264840103913045	-0.41363619006431573	0.15175792836944615	-0.7685118849994609	-0.1463261164966578	0.32288978537966545	243.08702087402344	C(C(C(C(C(CO)O)O)O)O)O	D-Talitol	22	74	6	-0.393579134968567	0.21072018131770875	0.21072018131770875	0.393579134968567	182.1720000000001	6	6	11	440.84357726762397	-0.24000000000000002	89.51897266410145	0	0	0	0	6	6	0	121.38000000000001	0	0	0	0	0	0	0	0	0	1.0	0.9723583758135323	0.45802147694234496	0.003411916266929688	0.23349344527260116	0.9039696291828535	0.2909864885425405	2.580084266152801	-3.585399999999998	38.19879999999999	12	192.892	0	225.26688312572185	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	203.226	10.334	0.949
1133	-0.7239938279625593	-0.1516500123183701	-1.1653515046611003	0.3759205065468647	0.622580965803268	0.5931012787015432	0.718482585505872	0.8107470181668935	-0.44173034210514694	0.019394497823545534	-0.38709938322633874	0.2787640229252371	179.56668090820312	C(C(C(C(C(CO)O)O)O)O)O	D-Talitol	22	74	6	-0.393579134968567	0.21072018131770875	0.21072018131770875	0.393579134968567	182.1720000000001	6	6	11	440.84357726762397	-0.24000000000000002	89.51897266410145	0	0	0	0	6	6	0	121.38000000000001	0	0	0	0	0	0	0	0	0	1.0	0.9723583758135323	0.45802147694234496	0.003411916266929688	0.23349344527260116	0.9039696291828535	0.2909864885425405	2.580084266152801	-3.585399999999998	38.19879999999999	12	143.056	0	225.26688312572185	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	148.380	5.323	0.964
1134	-0.7394795184648585	-0.07946475945186358	-1.325886752116834	0.6102766079888423	0.7239722564178942	0.8653052333110575	0.47482586685588446	1.0206132257352847	-0.9600383654551852	-0.6570546549021699	-1.0896686777590225	0.14655653455757225	218.88833618164062	C(C(C(C(C(CO)O)O)O)O)O	D-Talitol	22	74	6	-0.393579134968567	0.21072018131770875	0.21072018131770875	0.393579134968567	182.1720000000001	6	6	11	440.84357726762397	-0.24000000000000002	89.51897266410145	0	0	0	0	6	6	0	121.38000000000001	0	0	0	0	0	0	0	0	0	1.0	0.9723583758135323	0.45802147694234496	0.003411916266929688	0.23349344527260116	0.9039696291828535	0.2909864885425405	2.580084266152801	-3.585399999999998	38.19879999999999	12	172.681	0	225.26688312572185	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	179.613	6.932	0.961
1135	-0.6523875371311445	0.12013833752602267	-0.9409903327005135	0.6181306404632404	0.4288237174198131	0.5566679476289634	0.4199937196543827	0.6752607586752302	-0.6636501325139675	-0.39828069251100146	-0.7085368407744385	0.1532222588668398	235.66647338867188	C(C(C(C(C(CO)O)O)O)O)O	D-Talitol	22	74	6	-0.393579134968567	0.21072018131770875	0.21072018131770875	0.393579134968567	182.1720000000001	6	6	11	440.84357726762397	-0.24000000000000002	89.51897266410145	0	0	0	0	6	6	0	121.38000000000001	0	0	0	0	0	0	0	0	0	1.0	0.9723583758135323	0.45802147694234496	0.003411916266929688	0.23349344527260116	0.9039696291828535	0.2909864885425405	2.580084266152801	-3.585399999999998	38.19879999999999	12	188.264	0	225.26688312572185	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	196.460	8.196	0.958
1136	-0.6405505106619073	-1.8896902113547007	0.833537749874889	-0.5277135088571746	-0.19109460094025713	0.2897967681862845	0.01865746043697084	0.19343738088692417	0.018529466311446974	-0.2652186029237243	-0.27866828894382345	0.1479047242369664	276.4677429199219	C(C(C(C(C(CO)O)O)O)O)O	D-Talitol	22	74	6	-0.393579134968567	0.21072018131770875	0.21072018131770875	0.393579134968567	182.1720000000001	6	6	11	440.84357726762397	-0.24000000000000002	89.51897266410145	0	0	0	0	6	6	0	121.38000000000001	0	0	0	0	0	0	0	0	0	1.0	0.9723583758135323	0.45802147694234496	0.003411916266929688	0.23349344527260116	0.9039696291828535	0.2909864885425405	2.580084266152801	-3.585399999999998	38.19879999999999	12	217.265	0	225.26688312572185	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	233.880	16.615	0.929
1137	-1.1400587842681569	-0.2341129457078722	0.493149256795891	0.35721248423291607	0.21901701016137567	-0.2559657570180842	0.3308685620276834	1.1389596973887481	0.30104444674525394	0.1192518411286559	-0.4286723509764594	-0.04141688238653272	186.6266326904297	C(C(C(C(C(CO)O)O)O)O)O	D-Talitol	22	74	6	-0.393579134968567	0.21072018131770875	0.21072018131770875	0.393579134968567	182.1720000000001	6	6	11	440.84357726762397	-0.24000000000000002	89.51897266410145	0	0	0	0	6	6	0	121.38000000000001	0	0	0	0	0	0	0	0	0	1.0	0.9723583758135323	0.45802147694234496	0.003411916266929688	0.23349344527260116	0.9039696291828535	0.2909864885425405	2.580084266152801	-3.585399999999998	38.19879999999999	12	149.226	0	225.26688312572185	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	155.178	5.953	0.962
1138	-0.9724640720624146	-0.8539540297851792	0.450901016030223	0.029414483869445677	0.2950978501579442	-0.20810877230526914	0.05560610688788261	0.5197379865794063	0.6626701394860242	0.7974117219885457	0.6253998015660973	-0.4697427539714509	193.6123809814453	C(C(C(C(C(CO)O)O)O)O)O	D-Talitol	22	74	6	-0.393579134968567	0.21072018131770875	0.21072018131770875	0.393579134968567	182.1720000000001	6	6	11	440.84357726762397	-0.24000000000000002	89.51897266410145	0	0	0	0	6	6	0	121.38000000000001	0	0	0	0	0	0	0	0	0	1.0	0.9723583758135323	0.45802147694234496	0.003411916266929688	0.23349344527260116	0.9039696291828535	0.2909864885425405	2.580084266152801	-3.585399999999998	38.19879999999999	12	141.688	0	225.26688312572185	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	152.222	10.534	0.931
1139	-0.3212806404071274	0.002638052165176307	0.732769664106614	0.7570655774027218	0.5307368762093383	-0.40718323912609294	1.1469806066302501	0.26318544986394826	0.022152163156642365	1.069692457434124	0.12158253246300624	-0.26771267788545966	144.07232666015625	C(C(C(C(C(CO)O)O)O)O)O	D-Talitol	22	74	6	-0.393579134968567	0.21072018131770875	0.21072018131770875	0.393579134968567	182.1720000000001	6	6	11	440.84357726762397	-0.24000000000000002	89.51897266410145	0	0	0	0	6	6	0	121.38000000000001	0	0	0	0	0	0	0	0	0	1.0	0.9723583758135323	0.45802147694234496	0.003411916266929688	0.23349344527260116	0.9039696291828535	0.2909864885425405	2.580084266152801	-3.585399999999998	38.19879999999999	12	104.535	0	225.26688312572185	4	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	0	0	0	0	109.934	5.400	0.951
